ID,governorate,age,name,gender
25408,Dakahlia,33,Alan French,0
25409,New Valley,64,Jason Benitez,0
25410,Ismailia,54,Cheryl Bailey,0
25411,Giza,19,Rebecca Lee,1
25412,North Sinai,42,Nicole Cooke,1
25413,Sohag,54,Kristie Alexander,1
25414,Ismailia,80,Calvin Lee MD,1
25415,Gharbiya,47,Tammie Luna,0
25416,Dakahlia,61,Mark Farrell,1
25417,Beheira,55,Brett Butler,0
25418,Gharbiya,32,Leah Harmon,0
25419,Cairo,70,Samuel Dunlap,0
25420,Assiut,25,Susan Wilson,0
25421,Port Said,71,Anthony Brown,0
25422,Matrouh,53,Tyler Davis,1
25423,Ismailia,23,Stephanie Michael,0
25424,Matrouh,57,Vanessa Ward,0
25425,Menofia,67,Lee Taylor,1
25426,North Sinai,62,Kelly Hansen,1
25427,Red Sea,57,Gina Burke,1
25428,Matrouh,43,Lindsay Wilson,1
25429,Assiut,36,Steven Garza,1
25430,Beni Suef,48,Jennifer Silva DVM,0
25431,Kafr Al sheikh,53,Allison Wallace,1
25432,New Valley,41,Kenneth Hansen,0
25433,Assiut,54,Jose Williams,0
25434,Matrouh,69,Angela Rios,1
25435,Dakahlia,27,Benjamin Trujillo,0
25436,Beni Suef,45,Holly Brown,0
25437,New Valley,80,Jaime Brennan,1
25438,New Valley,29,Michael Fox,0
25439,Dakahlia,40,Mr. Colin West,1
25440,Gharbiya,40,Kimberly Kelly,1
25441,Gharbiya,35,Anne Dunn,0
25442,Port Said,23,Ashley Spencer,0
25443,Fayoum,65,Ronald Walker,1
25444,Fayoum,21,Trevor Ross,0
25445,Qena,52,Michael Morrison,1
25446,Kafr Al sheikh,80,Jeffrey Cardenas,1
25447,Suez,28,Brian Parrish,0
25448,Suez,52,Erika King,0
25449,Menofia,22,William Matthews,1
25450,Gharbiya,50,Whitney Parsons,0
25451,Gharbiya,36,Teresa Sanchez,1
25452,North Sinai,33,John Kelley,0
25453,New Valley,43,Kimberly Walton,0
25454,Port Said,68,Jennifer Jordan,1
25455,Matrouh,50,Monica Hoffman,0
25456,Matrouh,40,Robert Gonzalez,1
25457,Qena,20,Nicholas Ramirez,1
25458,Cairo,47,Kimberly Webb,1
25459,Dakahlia,20,Amy Brewer,0
25460,Sohag,23,Jennifer Hale,0
25461,Red Sea,74,Charles Sanders,0
25462,Ismailia,41,Christian Young,1
25463,Beni Suef,35,Jonathan Edwards,0
25464,Sharkia,71,Travis Evans,1
25465,Ismailia,63,Kristin Lee,0
25466,Qena,47,Michael Taylor,1
25467,Suez,23,Matthew Cardenas,0
25468,Alexandria,32,Taylor Richardson,1
25469,Fayoum,50,Valerie Smith,1
25470,Ismailia,28,Jeremy Blanchard,1
25471,Dakahlia,74,Todd Moreno,1
25472,Qena,44,Jason Marquez,0
25473,Menofia,74,Philip Simmons,1
25474,Luxor,54,Jason Byrd,0
25475,Alexandria,64,Paul Webb,1
25476,Beheira,27,Kim Cervantes,1
25477,Sohag,36,Lawrence Miller,1
25478,New Valley,59,Linda Bennett,1
25479,Suez,59,Brett Acosta,1
25480,Qaliubiya,30,Randy Hill,0
25481,Qena,68,Kelsey Alexander,0
25482,Cairo,58,Richard Henry,0
25483,Matrouh,38,Brian Parrish,1
25484,Giza,59,Angela Johnson,0
25485,Sharkia,72,Phillip Barr,1
25486,Suez,38,Ricky Moore,1
25487,Alexandria,44,Susan Black,0
25488,South Sinai,58,Shawna Barrett,0
25489,Alexandria,51,Shane Mccormick,0
25490,North Sinai,79,Albert Keller,0
25491,Suez,36,Casey Gardner,1
25492,Suez,35,Eugene Johnson,1
25493,Beheira,27,Paul Little,1
25494,North Sinai,76,Nicole Barrett,0
25495,Cairo,70,Kathy Ross,1
25496,Beheira,32,Michael Woodward,1
25497,Damietta,18,Ashley Molina,1
25498,Fayoum,33,Tina Brown,1
25499,Luxor,66,Mrs. Paige Bartlett,0
25500,Kafr Al sheikh,55,William Mcdonald,0
25501,Kafr Al sheikh,38,Stacy Rosario,1
25502,Matrouh,32,Megan Soto,1
25503,Sohag,61,Sandy White,1
25504,Luxor,39,Gabriel White,0
25505,Sharkia,52,Amber Flores,0
25506,Aswan,43,Anthony Franco,1
25507,Damietta,40,Victoria Scott,1
25508,Qena,45,Jose Petersen,0
25509,Qena,28,Michael Glass,1
25510,Damietta,34,Tina Stevens,1
25511,New Valley,28,Lori Garcia,0
25512,Cairo,22,Frank Harris,1
25513,South Sinai,57,Jacob Shepard,0
25514,Beheira,65,Jennifer Logan,0
25515,Sharkia,69,Charles Diaz,1
25516,Damietta,41,Carlos Pierce,0
25517,Matrouh,78,Curtis Harrison,1
25518,New Valley,37,Timothy Holmes,1
25519,Giza,22,Gina Rogers,1
25520,Red Sea,31,Jessica Porter,1
25521,Dakahlia,66,William Hernandez,0
25522,Aswan,38,John Whitaker,0
25523,South Sinai,42,Sarah Stein,0
25524,Ismailia,64,Jacob Stein,0
25525,Dakahlia,77,Lisa Moore,1
25526,Beheira,35,Christine Cross,1
25527,South Sinai,41,Hannah Atkins,0
25528,Giza,33,Holly Brown,1
25529,Red Sea,72,Glen Le,0
25530,Menofia,59,Justin Cochran,1
25531,Damietta,77,Jacob Rodriguez,0
25532,New Valley,40,Melissa Green,1
25533,Matrouh,60,Barry Lee,1
25534,Alexandria,19,James Callahan,1
25535,South Sinai,47,Bryan Dean,1
25536,Menofia,18,John Warren,0
25537,Sohag,28,Anthony Wolfe,1
25538,Suez,58,Nancy Lee,1
25539,Sharkia,73,Hunter Good,0
25540,Damietta,34,Jennifer Nguyen,1
25541,Beheira,55,Donna Scott,1
25542,Sharkia,73,Joann Dawson,1
25543,Luxor,26,Jessica Romero,0
25544,Ismailia,73,Susan Calhoun,1
25545,Matrouh,29,Ashlee Harris,1
25546,Port Said,75,Michael Cardenas,1
25547,North Sinai,29,John Patton,0
25548,Luxor,79,Sylvia Figueroa,0
25549,Port Said,61,Shawn Dougherty,0
25550,Matrouh,51,Paul Griffin,1
25551,Ismailia,41,Melissa Guerrero,1
25552,Red Sea,69,Jennifer Hernandez,1
25553,Port Said,79,Sandra Newman,0
25554,Giza,26,Tammy Mitchell,1
25555,Aswan,53,Curtis Harrison,1
25556,Menofia,54,Robert Bartlett,0
25557,Port Said,51,Chase Nguyen,1
25558,Alexandria,66,Ryan Dean,1
25559,Damietta,50,James Taylor,1
25560,Qena,47,Caleb Castro,1
25561,Port Said,74,Stacey Robinson DVM,0
25562,Assiut,74,Mikayla Alexander,1
25563,Minya,47,Katherine Ward,0
25564,Red Sea,33,Jessica Alexander,0
25565,Fayoum,19,Laura Shaw,0
25566,New Valley,51,Frederick Scott,0
25567,Sohag,80,Barbara Castillo,1
25568,Aswan,34,Adam Hurley,0
25569,Luxor,58,Patty Woods,1
25570,Qaliubiya,72,Gina Hernandez,1
25571,Matrouh,79,Douglas Cooper,0
25572,Red Sea,72,Sharon Duran,0
25573,Beni Suef,76,Timothy Ruiz,1
25574,Gharbiya,42,Barbara Wallace,1
25575,Luxor,19,Tony Terry,0
25576,Matrouh,22,Patrick Garrett,0
25577,Giza,71,Michelle Olson,1
25578,Assiut,44,Brandon Pineda,1
25579,Ismailia,56,Jorge Martin,0
25580,Gharbiya,42,James Shea,1
25581,Sharkia,38,Laura Barnett,1
25582,Aswan,34,Thomas Evans,0
25583,South Sinai,66,Anthony Oneill,1
25584,Port Said,28,Jennifer Weaver,1
25585,Beheira,51,Scott Morrison,0
25586,Luxor,65,Mr. Christopher Mathis Jr.,0
25587,Cairo,44,James Oliver,0
25588,Menofia,43,Cynthia Mitchell,0
25589,North Sinai,49,Casey Gomez,1
25590,Beni Suef,21,Andrea Bonilla,1
25591,Giza,61,Derek Flores,1
25592,Red Sea,21,Wendy Wilson,0
25593,Red Sea,63,Carmen Hill,1
25594,Luxor,31,Tara Brooks,1
25595,Red Sea,53,Nicholas Elliott,0
25596,Suez,73,Matthew Flynn,0
25597,Alexandria,73,Mr. David Nelson,1
25598,Assiut,52,Christie Hopkins,1
25599,Alexandria,56,Taylor Taylor,0
25600,Sohag,23,Hannah Martin,0
25601,Aswan,19,Sophia Harris,0
25602,Ismailia,72,Ashley Jones,0
25603,South Sinai,76,Dr. Anthony Bennett DDS,1
25604,Port Said,47,James Ellis,0
25605,Red Sea,41,Jonathon Phillips,1
25606,Ismailia,72,Danielle Weiss,1
25607,Ismailia,75,David Robinson,1
25608,Menofia,37,Pamela Olson,1
25609,Damietta,24,Grace Hurst,1
25610,Aswan,71,Steve Martinez,0
25611,Alexandria,20,Carlos Pierce,1
25612,Sharkia,34,Rick Phillips,1
25613,Damietta,62,Steven Davis,0
25614,Beni Suef,37,Cassandra Rowland,1
25615,New Valley,30,Joseph Mitchell,1
25616,Port Said,49,Andrew Lopez,1
25617,Matrouh,40,Jacob Stein,0
25618,Dakahlia,63,Jennifer Fisher,1
25619,Alexandria,28,Anthony Delgado,1
25620,Gharbiya,71,Melissa Thompson,0
25621,South Sinai,72,Theresa Gonzales,1
25622,Red Sea,51,Jenny Estrada,1
25623,Dakahlia,71,Latasha Duarte,0
25624,Suez,49,Nichole Perez,1
25625,Kafr Al sheikh,75,Mary Weaver,0
25626,Alexandria,30,Molly Jordan,0
25627,Sohag,64,Angela Hughes,0
25628,Gharbiya,64,Courtney Campbell,0
25629,Suez,23,William Abbott,0
25630,Matrouh,68,Lori Smith,0
25631,Ismailia,37,Krystal Davis,1
25632,North Sinai,21,Brian Simmons,1
25633,Dakahlia,43,Lisa Cantu,1
25634,Menofia,32,Amber Andrews,0
25635,Sohag,70,David Valdez,1
25636,North Sinai,56,Sandra Ward,1
25637,Sharkia,73,Christine Jones,1
25638,Giza,30,Cody Gonzalez,1
25639,Giza,20,Robert Price,1
25640,Ismailia,22,Jacob Weaver III,1
25641,Damietta,23,Michael Carter,0
25642,Fayoum,20,Ann Baker,1
25643,Menofia,26,Nicole Terry,0
25644,Beni Suef,44,Sandra Newman,0
25645,Ismailia,76,Shawn Roman,0
25646,Port Said,61,Derek Oliver,1
25647,Kafr Al sheikh,52,Megan Velazquez,0
25648,Damietta,38,Ricky Murphy,1
25649,Dakahlia,27,Linda Walsh,0
25650,Ismailia,72,Taylor Taylor,1
25651,New Valley,38,Lisa Knox,1
25652,Kafr Al sheikh,77,Mike Cardenas,1
25653,Port Said,56,Hayley Roberts,0
25654,Alexandria,68,Ricky Petersen,1
25655,Menofia,18,Shelley Lane,0
25656,Beheira,30,Tina Butler,1
25657,Minya,54,Monica Jenkins,0
25658,Matrouh,57,Chelsea Reyes,1
25659,Sohag,61,Nancy Little,0
25660,Qena,22,Anthony Medina,1
25661,Aswan,47,Harry Miller,1
25662,Port Said,41,Justin Gibbs,1
25663,Red Sea,23,Samantha Hernandez,0
25664,Red Sea,49,Laura Boyd,0
25665,Sohag,26,Amber Allen,0
25666,Red Sea,75,Michael Reed,1
25667,Minya,35,Joseph Mitchell,1
25668,Cairo,72,Cassandra Gregory,0
25669,Assiut,70,Daniel Shelton,0
25670,Red Sea,34,Kathryn Moore,1
25671,Luxor,60,Matthew Burch,0
25672,Kafr Al sheikh,48,David Smith MD,0
25673,Giza,65,Brian Hughes,0
25674,Aswan,42,Lisa Jones,0
25675,Matrouh,18,Bonnie Smith,1
25676,Sharkia,21,Stephanie Johnston,1
25677,Dakahlia,63,Marc Johnson,0
25678,Fayoum,20,Mary Harris,1
25679,Sohag,47,Bailey Roth,0
25680,Dakahlia,58,Kelly Hansen,1
25681,Red Sea,54,Rachael Mcclain,1
25682,Cairo,73,Roger Neal,0
25683,Ismailia,28,Nicole Barrett,0
25684,Cairo,29,James Burton,1
25685,New Valley,50,John Wood,0
25686,North Sinai,71,Robert Hammond,1
25687,Luxor,52,Ivan Jarvis,1
25688,Kafr Al sheikh,31,Kristen Martin,1
25689,Aswan,79,John Brooks,1
25690,Suez,21,Kim Vance,1
25691,Kafr Al sheikh,33,Reginald Clark,1
25692,Sohag,54,Harry Miller,0
25693,Port Said,54,Kyle Combs,1
25694,Qaliubiya,47,Michael Garcia DDS,1
25695,Kafr Al sheikh,70,Kimberly Vazquez,0
25696,Minya,43,Jerry Williams,1
25697,Ismailia,63,Anna Grant,0
25698,Assiut,68,Victor Stephens,0
25699,Alexandria,55,Stanley Collier,0
25700,Matrouh,45,Kristin Robles,0
25701,Suez,74,Anthony Logan,0
25702,Red Sea,48,Mary Cortez,0
25703,Suez,34,Sheri Farley,0
25704,Cairo,26,Brent Dalton,1
25705,Qaliubiya,47,Maria Young,0
25706,Sohag,41,Hannah Miller,1
25707,Alexandria,72,Kristin Beltran,1
25708,Port Said,32,Derek Perry,0
25709,Qena,32,Randy Rush,1
25710,Beheira,24,Thomas Jones,0
25711,Qaliubiya,61,Alexa Oneal,1
25712,Ismailia,63,William Navarro,0
25713,Beheira,60,Stephanie Compton,0
25714,North Sinai,63,Bailey Weiss,0
25715,Port Said,63,Tyler Reeves,0
25716,Sohag,35,Jennifer Jones,1
25717,Beheira,67,Meghan Martin,1
25718,Fayoum,51,Brandon Acosta,0
25719,Kafr Al sheikh,36,Spencer Schneider,0
25720,Aswan,39,Gerald Austin,0
25721,Qaliubiya,72,Taylor Khan,0
25722,Sohag,28,Shari Harris,1
25723,North Sinai,65,Rita Gallegos,1
25724,Aswan,57,John Hurley,1
25725,Beheira,73,Timothy Cooper,1
25726,North Sinai,44,Timothy Johnson,0
25727,Alexandria,63,Barbara Brown,0
25728,Dakahlia,37,Austin Meyer,0
25729,Giza,78,Catherine Burnett,1
25730,Menofia,50,Shannon Clark,0
25731,Qaliubiya,41,Michael Rivera,1
25732,Port Said,26,Michelle Ellis,1
25733,Minya,42,Heather Barrett,1
25734,Sharkia,42,Daniel Thompson,0
25735,Ismailia,41,Sherry Cooper,0
25736,Qaliubiya,50,Tanya Thomas,0
25737,Qena,78,Juan Dominguez,0
25738,Beheira,79,Nicole Oneal,0
25739,Gharbiya,70,Alexandra Chapman,0
25740,Cairo,47,Yolanda Snow,1
25741,Beni Suef,33,Miranda Dennis,1
25742,Dakahlia,20,Mr. Ryan Williams,1
25743,North Sinai,26,Jamie Thomas,1
25744,Sohag,39,Ariel Stevens,0
25745,Aswan,77,Julie Dunn,0
25746,South Sinai,51,Miranda Mason,0
25747,Cairo,45,Angela Vazquez,0
25748,Sharkia,73,Ernest Griffin,0
25749,Qena,31,April James,1
25750,Ismailia,29,Andrew Maynard,1
25751,Ismailia,36,Ashlee Harris,0
25752,Port Said,32,Desiree Kirby,1
25753,Sharkia,36,Stacey Holt,0
25754,Suez,47,Monica Davis,0
25755,Alexandria,71,Eric Bailey,1
25756,Sharkia,50,Vickie Diaz,1
25757,Dakahlia,41,Holly Howard,1
25758,Cairo,48,Michelle Stein,0
25759,Port Said,21,Jessica Little,1
25760,Gharbiya,19,Alex Carr DVM,0
25761,Minya,59,Crystal Crawford,0
25762,Minya,69,Kevin Caldwell,1
25763,Sohag,73,Melissa Carrillo,1
25764,Port Said,52,Lindsey Whitaker,1
25765,Beni Suef,25,Emily Robertson,0
25766,Alexandria,70,Patricia Cox,1
25767,Port Said,25,Tara Campbell,0
25768,Menofia,45,Nancy Patrick,1
25769,Sohag,55,Jermaine Orr,0
25770,Port Said,49,Dustin Mitchell,1
25771,Fayoum,80,Meghan Jimenez,0
25772,Sohag,24,Stephanie Ball,1
25773,Kafr Al sheikh,39,Kent Sanders,1
25774,Minya,70,Wendy Walker,0
25775,Aswan,70,Michael Ross,0
25776,Luxor,39,Deborah Chang,0
25777,Qaliubiya,69,Ana Wheeler,0
25778,Qena,66,Jessica Miles,1
25779,Sohag,71,Shirley Thomas,1
25780,Menofia,57,David Blair,0
25781,Beheira,47,Adam Sandoval,1
25782,Qena,38,Emily Garcia,0
25783,Matrouh,58,Joshua Hernandez,0
25784,Luxor,25,Adam Daniels,1
25785,Sohag,41,Sean Harrison PhD,0
25786,New Valley,48,Diamond Jenkins,1
25787,Suez,59,Danielle Christensen,1
25788,Qaliubiya,22,Mary Mcdonald,0
25789,Assiut,40,Jon Wood,0
25790,Ismailia,35,Crystal Davis,0
25791,Cairo,59,Willie Smith,0
25792,Aswan,57,Veronica Aguirre,1
25793,Minya,18,Kayla Wilkins,1
25794,Fayoum,21,Lori Reed,0
25795,Minya,21,Brian Hawkins,0
25796,Beni Suef,24,Kyle Barnes,1
25797,Aswan,23,Eric King,1
25798,Assiut,21,Tina Young,1
25799,Assiut,63,Lisa Warner,0
25800,Menofia,57,Michael Ross,1
25801,Alexandria,79,Melinda Wilson,1
25802,Suez,53,Paul Webb,1
25803,Port Said,51,Benjamin Everett,0
25804,Sohag,19,Shawn Cruz,1
25805,Minya,69,Hannah Barajas,0
25806,Port Said,38,Kristy Campos,0
25807,Luxor,31,Jeffrey Price,1
25808,Beni Suef,42,Robin Higgins,0
25809,Suez,31,Jacob Rojas,0
25810,Luxor,46,Jessica Stephens,0
25811,Dakahlia,19,Alicia Ruiz,1
25812,Dakahlia,38,Lisa Herrera,1
25813,Luxor,52,Richard Little,1
25814,Kafr Al sheikh,65,John Murphy,1
25815,Suez,65,Emily Fleming,0
25816,Beni Suef,21,Vernon Fleming,1
25817,Luxor,39,Joseph Rosario,1
25818,Alexandria,51,Ronald Gross,1
25819,Port Said,61,Ms. Lisa Montoya DVM,1
25820,Fayoum,79,Rebecca Spencer,0
25821,New Valley,34,Cassandra Schneider,0
25822,New Valley,46,Michelle Young,1
25823,South Sinai,72,John Saunders,0
25824,Damietta,67,Jose Hall,1
25825,Suez,75,Robert Hoffman,0
25826,Kafr Al sheikh,19,Emily Kramer,1
25827,Alexandria,64,William Garcia,1
25828,Dakahlia,73,Monica Edwards,1
25829,Fayoum,79,Brenda Clark,0
25830,Qena,35,Anthony Taylor,1
25831,Sohag,61,Jacob Benson,1
25832,Menofia,67,Rachel Pollard,0
25833,New Valley,72,Diane Rowe,0
25834,New Valley,65,Crystal Hall,0
25835,Minya,59,Angela King,1
25836,Cairo,27,Tiffany Pruitt,1
25837,Ismailia,63,Michael Hunt,1
25838,Assiut,61,William Hodge,1
25839,Giza,50,Cody Morris,0
25840,Sohag,36,Robert Thomas,1
25841,New Valley,31,Brad Nguyen,1
25842,New Valley,62,Jonathan Castro,0
25843,Sharkia,21,Tonya Hunt,0
25844,Suez,53,Christina Fowler,1
25845,North Sinai,52,Russell Morse,0
25846,Luxor,74,Patricia Moore,0
25847,Luxor,50,Nicole Romero,0
25848,North Sinai,38,Brady Patterson,0
25849,Aswan,69,James Mcdaniel,0
25850,Beni Suef,66,Jacqueline Green,0
25851,Matrouh,32,Brian Green,1
25852,Aswan,33,Jeremy Ramirez,0
25853,Gharbiya,66,Jordan Davis,1
25854,Gharbiya,55,Sean Beck,1
25855,Minya,37,Michael Wright,1
25856,Damietta,67,Nicole Walker,1
25857,South Sinai,25,Mark Hurley,1
25858,Fayoum,51,Matthew Bishop,1
25859,Suez,33,Kimberly Bryant,1
25860,South Sinai,22,Rhonda Mcgrath,0
25861,North Sinai,49,Thomas Taylor,1
25862,Sharkia,77,Regina Burke,0
25863,Luxor,46,Monica Robinson PhD,1
25864,Fayoum,59,Angela Howard,1
25865,Ismailia,39,Nathaniel Johnson,0
25866,Suez,51,Tina Garcia,0
25867,Dakahlia,20,Amanda Ellis,1
25868,Assiut,57,Mr. Daniel Calderon,1
25869,Assiut,78,Derek Perry,1
25870,Matrouh,22,Matthew Robertson,0
25871,Gharbiya,59,Kelly Ortega,1
25872,Dakahlia,24,Kristin Soto,1
25873,Luxor,66,Cynthia Ochoa,1
25874,Aswan,39,Heather Santiago,0
25875,Qaliubiya,77,William Reeves,0
25876,Assiut,53,Logan Ramos,1
25877,Minya,29,Michelle Cooper,0
25878,North Sinai,51,Ms. Amy Jones MD,0
25879,Giza,54,Kyle Sandoval,1
25880,Luxor,58,Lindsay Ward,0
25881,Matrouh,41,Stacey Holt,0
25882,Qena,79,Destiny Mullen,0
25883,Sohag,53,Christian Bennett,0
25884,Luxor,44,Robert Fernandez,0
25885,Minya,72,Susan Jones,1
25886,Red Sea,41,Mr. Christopher Mathis Jr.,1
25887,Sohag,35,Michelle Bryant,0
25888,Kafr Al sheikh,49,Lisa Jimenez,1
25889,Assiut,71,Stephanie Shaw,0
25890,Kafr Al sheikh,22,Isaac Hunter,0
25891,Luxor,39,Kathy Wright,0
25892,Qaliubiya,31,Linda Vincent,1
25893,Minya,45,Sheri Daniel,1
25894,Minya,52,Amy Zimmerman,1
25895,South Sinai,78,Gerald Taylor,0
25896,Sharkia,24,Pamela Campbell,1
25897,Sohag,41,Christopher Patel,0
25898,Luxor,21,Jeffrey Price,0
25899,North Sinai,59,Brandon Scott,1
25900,Ismailia,33,James Gomez,1
25901,Menofia,28,Christopher Johnson,0
25902,Aswan,38,Joe Cook,0
25903,Kafr Al sheikh,22,Jesse Nichols,1
25904,Beni Suef,72,Tara Glover,0
25905,Giza,29,Jessica Banks,1
25906,Beni Suef,37,Christian Bennett,1
25907,South Sinai,64,Michelle Davis PhD,0
25908,South Sinai,39,Wayne Lewis,1
25909,Port Said,71,Jessica Long,0
25910,South Sinai,29,Steve Ferguson,1
25911,North Sinai,53,Madison Meyer,1
25912,Suez,69,Amy Cochran,0
25913,Fayoum,21,Mark Martin,0
25914,Beheira,79,Nicholas Bright,1
25915,North Sinai,31,Ronald Scott,0
25916,Red Sea,80,Jessica Haley,0
25917,Qena,28,Sarah White,0
25918,Damietta,76,John Freeman,1
25919,New Valley,44,Carla Thomas,0
25920,Port Said,46,Nicole Martin DDS,0
25921,Qaliubiya,68,Kimberly Griffith,1
25922,New Valley,80,William Quinn,0
25923,Giza,69,Rhonda Simpson,1
25924,Beheira,32,Angel Fernandez,0
25925,Damietta,57,Shawn Melton,1
25926,Port Said,58,Russell Travis,0
25927,Luxor,69,Sarah Peterson,0
25928,Giza,63,Andre Martin,0
25929,Sharkia,54,Kelly Lloyd,1
25930,Qaliubiya,28,Dr. Lori Thomas DDS,0
25931,Sohag,60,Gregory Hanna,0
25932,Kafr Al sheikh,74,Kayla Villarreal,0
25933,Kafr Al sheikh,72,Samantha Potts,0
25934,Minya,54,Antonio Richard,1
25935,Matrouh,18,Cameron Mcfarland,0
25936,Dakahlia,58,Grant Steele,1
25937,Cairo,62,Larry Jones,1
25938,Red Sea,21,Greg Jimenez,1
25939,Port Said,54,Rebecca Strong,0
25940,Red Sea,28,Jennifer Hodges,1
25941,Dakahlia,58,Carl Frey,0
25942,Qaliubiya,20,Nicholas Miller,1
25943,Qaliubiya,63,Jessica Miller,1
25944,Suez,18,James Arias,1
25945,Gharbiya,30,Dr. Kathryn Russell,1
25946,Suez,62,Vanessa Ward,1
25947,Fayoum,67,Jennifer Baker,0
25948,Cairo,30,Michael Martinez,0
25949,Beni Suef,30,Allen Sharp,0
25950,Port Said,53,Jeffrey Delacruz,1
25951,Sohag,21,Ashley Phillips,0
25952,South Sinai,52,Melissa Miller,0
25953,Qena,63,Alicia Hall,1
25954,South Sinai,37,Steve Daniels MD,1
25955,Matrouh,68,Rebecca Spencer,1
25956,New Valley,32,Javier Branch,1
25957,Assiut,25,Kevin Miller,0
25958,Beni Suef,38,Keith Walker,0
25959,Gharbiya,26,Marissa Rocha,0
25960,Menofia,31,James Evans,0
25961,Kafr Al sheikh,66,Jonathan Castro,0
25962,Alexandria,56,Bruce Armstrong,0
25963,Luxor,24,Laura Hunter,0
25964,Dakahlia,80,Jessica Holland,0
25965,Alexandria,75,Frank Vazquez,1
25966,Beheira,27,Whitney Ford,1
25967,Giza,67,Eric Lucas,0
25968,Dakahlia,72,Gerald Jacobs,0
25969,Matrouh,40,Jessica Jones,0
25970,Alexandria,60,Heather Johnson,0
25971,South Sinai,80,William Gardner,0
25972,Matrouh,32,Erika Jenkins,1
25973,Menofia,59,Brenda Ellis DVM,1
25974,South Sinai,75,Janet Crawford,0
25975,Assiut,59,Sandra Conley,1
25976,Damietta,19,Kimberly Ward,1
25977,Gharbiya,65,Nicole Gilbert,0
25978,Gharbiya,51,Victor Orr,0
25979,Luxor,20,Randall Chan,0
25980,Beni Suef,54,Emily Kramer,0
25981,Kafr Al sheikh,19,Sharon Wilson,0
25982,Red Sea,19,Seth Scott,1
25983,Ismailia,42,Karen Perkins,0
25984,Giza,23,Benjamin Hays,1
25985,Luxor,73,Michael Medina,1
25986,Suez,73,Regina Burke,1
25987,Fayoum,62,Laurie Barnes,1
25988,Qena,48,Ariana Kelly,0
25989,Red Sea,53,Barbara Cooke,1
25990,Cairo,33,Catherine Bradley,1
25991,Qena,71,Kim Vance,0
25992,Suez,69,Roger Jenkins,1
25993,New Valley,38,Matthew Harrison,0
25994,South Sinai,20,Mr. Larry Owens,1
25995,Sharkia,40,Clinton Bean,0
25996,Giza,77,Gabriella Stephens,0
25997,Cairo,38,Rebekah Zavala,1
25998,Matrouh,56,Alexandra Mendez,1
25999,Beni Suef,34,Eric Willis,0
26000,Aswan,70,Christian Harris,1
26001,Qena,66,Garrett Green,1
26002,Beheira,79,Leah Lopez,0
26003,Sharkia,43,Barbara Campbell,1
26004,New Valley,27,Jessica Castillo,0
26005,North Sinai,53,Jeremy Caldwell,0
26006,Matrouh,24,Brenda Meza,0
26007,Qaliubiya,76,George Walker,0
26008,New Valley,50,Phillip Peters,1
26009,Sohag,49,Karen Alexander,1
26010,Dakahlia,31,Rhonda Levy,0
26011,Beheira,19,Bonnie Elliott,1
26012,South Sinai,29,Lauren Harvey,1
26013,Alexandria,49,William Hicks,0
26014,Suez,79,Manuel Waller,0
26015,New Valley,20,Peter Ponce,0
26016,Beheira,75,Karen Maddox,0
26017,Aswan,79,Megan Harrell,0
26018,Giza,77,Elizabeth Tran,0
26019,Aswan,78,Michael Chambers,0
26020,Ismailia,37,Henry Clark,1
26021,South Sinai,47,Dawn Bradley,1
26022,Ismailia,63,Mallory Brown,1
26023,Beni Suef,31,Teresa Rice,1
26024,Beni Suef,73,Daniel Rivers,1
26025,Dakahlia,65,Lisa Bailey,0
26026,Port Said,76,Lee Owen,0
26027,Beheira,45,Michael Morgan,0
26028,Beni Suef,55,Kelli Townsend,0
26029,Alexandria,24,Jake Anderson,0
26030,Port Said,58,Joy Hunt,0
26031,Port Said,63,Matthew Moore,0
26032,Aswan,75,Cole Jackson,1
26033,Qena,18,Emily Hoover,1
26034,Qaliubiya,69,Jared Walker,1
26035,Dakahlia,31,Thomas Barber,1
26036,Qaliubiya,43,Melissa Cole,0
26037,Sohag,31,Anna Parker,0
26038,North Sinai,46,Amanda Washington,1
26039,Alexandria,34,Terri Norris,1
26040,Menofia,44,Patricia Powell,1
26041,Qena,63,Vicki Hernandez,1
26042,Ismailia,18,Robin Santiago,0
26043,Luxor,50,Ethan Simmons,1
26044,North Sinai,79,Casey Brock,1
26045,Dakahlia,54,Kirk Miller,0
26046,Sohag,63,Richard Dodson,1
26047,Beheira,68,Rhonda Jackson,1
26048,Fayoum,53,Aaron Medina,0
26049,Giza,68,Travis Smith,0
26050,Beheira,67,Ryan White,0
26051,Qaliubiya,44,Matthew Murphy,0
26052,Fayoum,54,David Merritt,0
26053,Assiut,77,David Davis,1
26054,Suez,54,James Mcdowell,1
26055,Damietta,25,John Murphy,1
26056,Menofia,21,Amber Silva,0
26057,Sharkia,57,Kathleen Roberts,1
26058,Qaliubiya,34,Kelly Lang,1
26059,Red Sea,61,Steven Steele,1
26060,Cairo,64,Jessica Swanson,0
26061,Dakahlia,45,Laura Espinoza,1
26062,Beni Suef,38,Frank Richards,1
26063,North Sinai,55,Dr. Robin Tucker MD,1
26064,Port Said,59,Troy Gill,1
26065,Matrouh,23,Andrew Conley,1
26066,Sharkia,24,David Barker,1
26067,Qena,70,James Tate,1
26068,Qaliubiya,23,Kevin Fisher,1
26069,Cairo,52,Alejandro Griffith,1
26070,Qena,40,Monica Boyd MD,1
