ID,governorate,age,name,gender
3942,Port Said,53,Larry Sandoval,1
3943,Fayoum,34,Kathleen Hickman,1
3944,Dakahlia,67,Robert Davis,1
3945,Suez,44,Sarah Morris,0
3946,Qaliubiya,54,James Spencer,1
3947,Damietta,78,Tammy Harrison,1
3948,Cairo,61,Kim Patterson,0
3949,Red Sea,32,Yvette Kirk,1
3950,Gharbiya,47,Joseph Castillo,1
3951,Aswan,69,Christian Blake,0
3952,Beni Suef,70,Steven Jackson,1
3953,Gharbiya,18,Jaime Curry,0
3954,Cairo,52,Mr. Nicholas Torres,1
3955,Sohag,75,Stephanie Thomas,0
3956,Qena,54,Ashley Yoder,0
3957,Dakahlia,54,Jeffrey Castro,1
3958,Kafr Al sheikh,30,Paul Bryant,1
3959,Kafr Al sheikh,28,Stephanie Robertson,1
3960,Dakahlia,41,Sara Mason,0
3961,Port Said,75,Roberto Stewart,1
3962,Alexandria,72,Charles Yang,1
3963,Qena,39,Jessica Williams,1
3964,New Valley,67,Gregory Sullivan,0
3965,Menofia,61,Barbara Smith,0
3966,Aswan,75,James Holland,1
3967,Gharbiya,39,Randy Anderson,1
3968,Beheira,79,Timothy Miller,0
3969,Alexandria,65,Samuel Jones,1
3970,Gharbiya,67,Lauren Shannon,0
3971,Assiut,26,Kelly Mccoy MD,0
3972,Ismailia,59,Edwin Prince,0
3973,Damietta,35,Sierra Scott,0
3974,Fayoum,66,Emily Villegas,0
3975,Fayoum,62,Carol Rivera,1
3976,Dakahlia,32,Christina Gomez,1
3977,New Valley,29,Karen Rodriguez,1
3978,Matrouh,33,Kristin Lynch,1
3979,North Sinai,32,Zachary Chambers,1
3980,Assiut,75,Eric Hudson,0
3981,Alexandria,42,Chad Mckee,0
3982,New Valley,74,Henry Watson,0
3983,Damietta,61,Bryan Palmer,0
3984,Minya,54,Dawn Mcmillan,0
3985,Assiut,55,Sara Johnson,1
3986,Alexandria,25,Jennifer Mcdowell,0
3987,South Sinai,63,Joseph Logan,1
3988,Kafr Al sheikh,46,Carl Frey,1
3989,Matrouh,61,Dr. Stephanie Gray,1
3990,Ismailia,73,Jennifer Reynolds,1
3991,Beheira,28,Kristopher Patterson,1
3992,Gharbiya,61,Madison Mason,1
3993,Sharkia,77,Kevin Hansen,0
3994,Beheira,54,Anthony Jackson,0
3995,Minya,23,Angela Nichols,1
3996,Giza,18,Sarah Stevens,1
3997,Giza,18,Jason Hughes,0
3998,Sohag,24,Tony Davies,1
3999,Beheira,39,Jordan Hendricks,1
4000,Aswan,31,Hannah Davidson,1
4001,Port Said,25,George Clark,0
4002,South Sinai,62,Anthony Burgess,0
4003,Sharkia,21,Toni Ramos,0
4004,Suez,52,Christina Campbell,1
4005,Fayoum,36,Mrs. Rebecca Ball DDS,1
4006,Sharkia,35,Victoria Cortez,0
4007,Dakahlia,21,Ann Fleming,0
4008,Gharbiya,63,Katie Brock,1
4009,Beheira,32,Laurie Berger,1
4010,Aswan,21,Brandon Acosta,0
4011,Damietta,44,Russell Leblanc,0
4012,Suez,18,Nicole Cabrera,0
4013,Matrouh,32,Brian Yates,1
4014,Fayoum,60,Gina Burke,1
4015,Red Sea,64,Nancy Wells,0
4016,Luxor,68,Michael Willis,1
4017,Sohag,56,Robin Diaz,0
4018,Alexandria,69,Bill May,0
4019,Qaliubiya,43,Robert Donaldson,0
4020,Matrouh,80,Jacob Barrett,0
4021,Beheira,33,Patricia Conway,1
4022,Red Sea,41,John Brooks,0
4023,Matrouh,53,Tanya Colon,1
4024,Port Said,68,Matthew Cardenas,1
4025,Sohag,21,Lisa Collins,1
4026,North Sinai,53,Benjamin Macias Jr.,1
4027,Luxor,22,Heather Nichols,1
4028,Qaliubiya,54,Elijah Davidson,1
4029,Kafr Al sheikh,24,Jillian Rogers,0
4030,Sohag,79,Michael Jefferson,0
4031,Port Said,37,Michael Rollins,1
4032,Sohag,23,Marvin James,1
4033,Minya,58,Cynthia French,1
4034,New Valley,34,Dr. Melinda Brooks DVM,0
4035,Aswan,41,Rachel Dunn,0
4036,Red Sea,44,Todd Murray,1
4037,Assiut,45,Ronnie Williams,1
4038,Cairo,46,Stanley Collier,0
4039,Minya,72,Timothy Young,0
4040,Damietta,52,Kenneth Le,1
4041,Giza,43,Charles Diaz,1
4042,South Sinai,64,Thomas Ramirez,0
4043,Gharbiya,43,Brianna Rodriguez,1
4044,Port Said,77,Diana Floyd,0
4045,North Sinai,45,Penny Brown,1
4046,Sharkia,63,Jessica Buchanan,1
4047,Sharkia,57,Jaime Norman,1
4048,Ismailia,28,Noah Foster,0
4049,Port Said,34,Kim Patterson,0
4050,Assiut,41,Michael Ortiz,1
4051,Suez,43,Lorraine Powell,0
4052,Sharkia,31,Christopher Sawyer,0
4053,Assiut,21,Michael Parker,0
4054,Kafr Al sheikh,76,Samuel Williams,1
4055,Port Said,33,Morgan Roman,0
4056,Gharbiya,30,Ronnie Underwood,1
4057,Giza,48,Duane Soto,1
4058,New Valley,25,Ann Hall,1
4059,Assiut,50,Kathleen Williams,1
4060,Giza,58,Karen Evans,0
4061,Port Said,62,Logan Johnson,0
4062,Beheira,30,Michelle Davis PhD,0
4063,Kafr Al sheikh,44,David Patterson,0
4064,Luxor,44,Jessica Reynolds,1
4065,Sohag,48,Pamela Rivera,0
4066,Cairo,79,Mr. Mark Mccarthy,0
4067,Suez,64,Caroline Henry,1
4068,Matrouh,22,Christopher Wilson,1
4069,Damietta,71,Anthony James,0
4070,South Sinai,47,Jamie Bray,0
4071,Red Sea,48,Connie Norton,1
4072,Cairo,59,Mark Whitney,0
4073,Ismailia,35,Kenneth Ellis,1
4074,Dakahlia,52,Tiffany Walls,1
4075,Fayoum,79,Abigail Hunter,1
4076,Matrouh,76,Kelly Roberts,1
4077,New Valley,33,Heather Brooks,0
4078,Aswan,39,Angel Fernandez,0
4079,Ismailia,38,Pamela Watson,1
4080,Menofia,58,Robert Poole,0
4081,Matrouh,37,Mark Graham DDS,1
4082,Ismailia,48,Deanna Powell,0
4083,Red Sea,71,Tara Miller,1
4084,Menofia,53,Gene Cochran,0
4085,Kafr Al sheikh,59,Michele Davis,0
4086,Gharbiya,38,John Richardson MD,1
4087,Cairo,71,Jessica Hughes,1
4088,Aswan,19,Sandra Warren,1
4089,Fayoum,60,Brett Acosta,0
4090,Damietta,51,Erik Nelson,0
4091,Dakahlia,61,Antonio Bailey,1
4092,Dakahlia,60,Michael Austin,1
4093,North Sinai,63,Daisy Zuniga,0
4094,Aswan,67,Brandi Rodriguez,0
4095,Beheira,28,James Spencer,0
4096,Suez,48,William Pitts,0
4097,Menofia,50,Sarah Baker,1
4098,Cairo,32,Christopher Reid,1
4099,Port Said,67,Michelle Bryant,0
4100,Sohag,58,Natalie Carter,0
4101,Suez,61,Tara Keller,1
4102,Sharkia,78,Patricia Oneill,1
4103,Minya,59,James Martin,0
4104,Red Sea,66,Elijah Meyer,0
4105,Qena,78,Joseph Heath,1
4106,Qaliubiya,79,Travis Jones,0
4107,Fayoum,74,William Tyler,0
4108,New Valley,37,Michelle Hill,1
4109,Minya,36,Bobby Jenkins,1
4110,Assiut,36,Julia Wood,0
4111,Damietta,46,Matthew Flores,1
4112,Sharkia,37,Pamela James,1
4113,Assiut,74,Kayla Moreno,1
4114,Damietta,20,Michelle Cohen,1
4115,Qaliubiya,59,Ian Curtis,1
4116,Aswan,61,Adriana Nunez,1
4117,Menofia,48,Susan Brown,1
4118,Matrouh,21,Ruth Peterson,1
4119,New Valley,36,Michelle Young,0
4120,Luxor,57,Valerie Deleon,0
4121,Matrouh,72,Lisa Cowan,1
4122,Cairo,63,Christian Watts,1
4123,Beheira,19,Allison Bailey,0
4124,Red Sea,36,Heather Robles,1
4125,New Valley,59,Jessica Rios,0
4126,North Sinai,79,Jose Hicks,0
4127,South Sinai,54,Gregory Moore,0
4128,Beheira,39,Samuel Yoder,0
4129,Beheira,67,David Diaz,0
4130,Assiut,69,Aaron Garza,0
4131,Kafr Al sheikh,24,Jennifer Moore,0
4132,Menofia,68,Joseph Waters,1
4133,Port Said,48,Bradley Price,0
4134,Gharbiya,24,Timothy Gray,0
4135,Qaliubiya,47,Sharon Smith,0
4136,Alexandria,65,David Wright,0
4137,Giza,44,Daniel Camacho,0
4138,South Sinai,79,Lisa Glover,1
4139,Alexandria,32,Christopher Vaughn,1
4140,Menofia,25,Linda Sims,0
4141,New Valley,28,Anthony Bates,0
4142,Fayoum,32,Dylan Brown,0
4143,Sharkia,54,Jacqueline Fry,0
4144,Cairo,71,Jennifer Copeland,0
4145,Qaliubiya,22,William Leonard,1
4146,South Sinai,19,Angela Allen,0
4147,Qaliubiya,66,Nicholas Warren,1
4148,Fayoum,59,Teresa Mcdowell,0
4149,Aswan,39,Rhonda Simpson,1
4150,Dakahlia,36,Eric Mccormick,0
4151,Minya,34,Charles Nixon,0
4152,Red Sea,58,Nancy Lopez,1
4153,Sharkia,46,John Parks,0
4154,New Valley,62,Kevin Russell,0
4155,Beheira,71,James Sharp,0
4156,Aswan,60,Rebecca Strong,0
4157,Minya,26,Thomas Jones,0
4158,New Valley,71,Jacob Rivera,0
4159,Port Said,68,Melissa Browning,0
4160,Kafr Al sheikh,18,Lindsay Miller,0
4161,New Valley,78,Amy Jacobson,1
4162,South Sinai,48,James Mason,1
4163,Beni Suef,54,Ronald Pineda,1
4164,Qena,79,David Morgan,0
4165,Ismailia,43,Joshua White,1
4166,Alexandria,79,Sheila Lee,0
4167,Qena,47,Sherri Mullins,1
4168,North Sinai,68,Caroline Fitzgerald,0
4169,Ismailia,56,Jesus Barnes,1
4170,Sohag,60,Melissa Carrillo,0
4171,North Sinai,48,Howard Costa,1
4172,Beni Suef,77,Jordan Miller,1
4173,Aswan,27,Benjamin Chapman,1
4174,Kafr Al sheikh,60,Manuel Shaw,0
4175,Qaliubiya,76,Carlos Gomez,0
4176,Beni Suef,39,Edward Fleming,0
4177,Beheira,56,Sandra Miller,0
4178,Port Said,49,Christina Gill,0
4179,Menofia,73,Austin Best,1
4180,Suez,63,Yvonne Reese,0
4181,North Sinai,56,Melissa Hoover,1
4182,Red Sea,18,Dennis Merritt,1
4183,Beheira,75,Jason Scott,1
4184,Luxor,72,Amy Lewis,1
4185,Kafr Al sheikh,71,Ryan Baker,1
4186,South Sinai,73,Michael Martinez,0
4187,Assiut,34,Sarah Collier,1
4188,Menofia,58,Patricia Evans,0
4189,Beheira,76,Timothy Clark,1
4190,Beni Suef,21,Connor Newman,0
4191,Ismailia,64,Daniel Garcia,0
4192,Aswan,36,Carol Allen,0
4193,Giza,76,Maria Mclean,0
4194,Beheira,57,Jason Rivera,1
4195,Assiut,48,Brian Bass,0
4196,Qaliubiya,29,Mr. Michael Allen,0
4197,Fayoum,18,Patricia Powell,1
4198,Assiut,59,Sabrina Davis,0
4199,Qaliubiya,37,Joseph Wells,1
4200,Qena,60,Joseph Stark,1
4201,Minya,56,Danielle Johnson,0
4202,North Sinai,60,Linda Wilson,0
4203,Port Said,71,Michelle Taylor,0
4204,Matrouh,58,Gary Hughes,0
4205,Minya,29,Jordan Obrien,0
4206,Kafr Al sheikh,33,Terry Jenkins,1
4207,Matrouh,72,Amy Mitchell,1
4208,Red Sea,24,Dale Smith,1
4209,Dakahlia,30,Kyle Parker,1
4210,Dakahlia,64,Scott Bryan,1
4211,Beheira,44,Sandra Conley,1
4212,Luxor,55,Elizabeth Jones,0
4213,Beni Suef,61,Barbara Morgan,1
4214,Cairo,50,Caitlin Perry,1
4215,Matrouh,67,Jeffrey Lowe,0
4216,South Sinai,18,Brandon Smith,1
4217,Menofia,73,Courtney Campbell,1
4218,Alexandria,70,Angela Lee,1
4219,Fayoum,78,Kathryn May,1
4220,Menofia,48,Nicole Watson,0
4221,South Sinai,37,Jessica Hughes,1
4222,New Valley,29,Cassandra Marshall,0
4223,Sohag,67,Julia Wood,0
4224,New Valley,64,Todd Combs,1
4225,Damietta,80,Douglas Swanson,0
4226,Aswan,36,Christina Cain,0
4227,Dakahlia,35,Jacob Huff,0
4228,Beni Suef,75,Kim Montes,0
4229,Luxor,47,Dr. Brenda Smith DDS,0
4230,Menofia,69,Dr. Michael Blankenship,1
4231,Alexandria,19,Ashley White,1
4232,New Valley,76,Wayne Hatfield,0
4233,Qaliubiya,78,Joseph Coleman,1
4234,New Valley,60,Anthony Johnson,0
4235,Damietta,58,Juan Murray,0
4236,Beni Suef,20,Nicole Evans,1
4237,Dakahlia,73,Keith Aguilar,1
4238,Damietta,52,Christy Rivera,0
4239,Fayoum,33,John Carpenter,1
4240,Suez,70,Rachel Rowland,1
4241,Red Sea,27,James Kirby,1
4242,Cairo,74,Melinda Jones,0
4243,Luxor,60,Susan Calhoun,0
4244,Giza,20,Steven Hardy,0
4245,Red Sea,41,Carl Paul,0
4246,Gharbiya,34,Damon West,0
4247,Menofia,75,Carol Garcia,0
4248,Red Sea,60,James Wood,1
4249,Gharbiya,58,April Bruce,1
4250,Kafr Al sheikh,31,Ronald Green,0
4251,Port Said,71,Maria Miles,1
4252,Port Said,69,Robert Perkins,0
4253,Sharkia,68,Dr. Cynthia Owens,0
4254,Alexandria,78,Gary Galvan,0
4255,Port Said,57,Stephanie Lee,1
4256,South Sinai,65,Kiara Estrada,0
4257,Beheira,47,Willie Smith,1
4258,Menofia,65,Paul Forbes,1
4259,Giza,45,Dalton Parsons,1
4260,Damietta,68,Brandon Davis,0
4261,North Sinai,62,Christopher Archer,1
4262,Minya,31,Alexis Fields,0
4263,Kafr Al sheikh,47,Hannah Eaton,1
4264,Minya,67,Jillian Miller,1
4265,Dakahlia,23,Patricia Daugherty,1
4266,Fayoum,70,Thomas Wright,1
4267,Red Sea,43,Troy Brooks,0
4268,Sohag,28,Matthew Jones,1
4269,New Valley,65,Christian Harris,0
4270,Qaliubiya,44,Marco Hernandez,1
4271,Suez,67,David Cannon,1
4272,South Sinai,41,Melinda Wilson,0
4273,Cairo,77,Laurie Manning,0
4274,Beni Suef,59,Caitlyn Weaver,0
4275,South Sinai,80,Jeffrey Johnson,1
4276,Red Sea,21,Michael Simmons,1
4277,Damietta,24,Stacy Smith,0
4278,Dakahlia,71,Toni Chen,0
4279,Gharbiya,32,Kevin Morrison,0
4280,North Sinai,64,Lisa Simmons,0
4281,Suez,59,Ashlee Harris,0
4282,Menofia,63,Steven Smith,0
4283,South Sinai,35,Monique Barrett,0
4284,Kafr Al sheikh,48,Kristin Scott,0
4285,Port Said,62,Jessica Johnson,1
4286,South Sinai,60,Bradley James,1
4287,Kafr Al sheikh,21,Aaron Woodward,1
4288,Menofia,79,John Rose,0
4289,Sohag,21,Kelsey Mccoy,0
4290,Menofia,48,John Gonzales,1
4291,Ismailia,50,Samuel Reyes,1
4292,Damietta,38,Laura Taylor,1
4293,Red Sea,52,Megan Larsen,0
4294,Sharkia,69,Annette Evans,1
4295,Damietta,54,Eric King,1
4296,Dakahlia,80,George Martinez,1
4297,Cairo,41,Olivia Lee,0
4298,Matrouh,40,Travis Mcknight,1
4299,Minya,27,Carrie Duran,0
4300,Luxor,41,Ryan Hall,1
4301,Minya,72,Jesus Hughes,0
4302,Kafr Al sheikh,66,Brandon Wright,0
4303,Aswan,64,Martin Bennett,1
4304,Luxor,35,Sean Sanchez,1
4305,Suez,54,Joshua Griffith,1
4306,Cairo,38,Richard Hayes,0
4307,Suez,50,Richard Roberts,1
4308,Red Sea,56,Sarah Adkins,1
4309,Red Sea,34,Mario Walker,1
4310,Qena,42,Gene Rodgers,0
4311,Matrouh,43,Kristy Williamson,1
4312,Red Sea,66,Wendy Roberts,0
4313,Ismailia,68,Chris Griffith,0
4314,Cairo,56,Andrew Maynard,0
4315,Damietta,71,Stephanie Jimenez,1
4316,Ismailia,76,Jason Scott,1
4317,Port Said,36,Samantha Potts,0
4318,Red Sea,37,Joseph Parker,1
4319,Giza,18,Michael Bryant,1
4320,North Sinai,49,Douglas Stuart,1
4321,Damietta,35,Cynthia Ochoa,1
4322,Alexandria,37,William Abbott,1
4323,Minya,37,Michael Gordon,0
4324,South Sinai,21,Billy Dean,1
4325,Assiut,55,Terry Jenkins,0
4326,Menofia,58,Maureen Mitchell,0
4327,New Valley,61,Melissa Maynard,0
4328,Giza,58,Jonathan Quinn,0
4329,Luxor,51,Rebecca Macdonald,1
4330,Menofia,35,John Scott,0
4331,Giza,77,Jerry Kelley,1
4332,Port Said,55,Edwin Walker,0
4333,Suez,30,Patricia Johnson,0
4334,New Valley,79,Dr. Christopher Griffith,1
4335,Sharkia,40,Jonathan Smith,0
4336,Sohag,33,Kimberly Arnold,0
4337,Luxor,40,Matthew Burch,0
4338,Luxor,69,Jessica Moreno,0
4339,Qena,61,Timothy Spencer,0
4340,New Valley,72,Danny Weaver,0
4341,Dakahlia,32,Jonathon Thomas,0
4342,New Valley,67,John Jones,0
4343,Sohag,24,Stacey Smith,0
4344,Aswan,71,Joseph Heath,1
4345,Qena,32,Anna Smith,0
4346,Luxor,53,Rachel Ortiz,0
4347,Fayoum,18,Erika Scott,1
4348,Damietta,54,David Price,1
4349,Beheira,63,James Martin,0
4350,Suez,32,Ricardo Lowery,0
4351,Cairo,66,Nicholas Stewart,0
4352,Sohag,66,Vanessa Klein,0
4353,Fayoum,69,Patricia Jones,0
4354,Fayoum,46,Daniel Walker,0
4355,Beheira,21,Lori Byrd,0
4356,Luxor,77,Joseph Sims,0
4357,Damietta,25,Brenda Martin,0
4358,Damietta,45,Mrs. Holly Brown,0
4359,Qena,20,Holly Bailey,0
4360,Alexandria,74,Michael Mckinney,1
4361,Sharkia,24,Corey Barber,1
4362,Beni Suef,38,John Patton,0
4363,Fayoum,71,Melissa Frazier,1
4364,Giza,56,Tiffany Hudson,0
4365,Ismailia,29,Donna Clements,1
4366,Ismailia,52,Jim Garcia,1
4367,Fayoum,40,Tammy Knight,1
4368,Dakahlia,31,John Sullivan,0
4369,Ismailia,72,Anthony Novak,0
4370,Sharkia,61,Erika Harmon,0
4371,Beheira,73,Phyllis Reed,1
4372,Qaliubiya,75,Stephen Cochran,1
4373,Alexandria,70,Kenneth Webb,0
4374,Dakahlia,40,Donald Johnson,1
4375,Kafr Al sheikh,66,Dalton Cross,0
4376,Cairo,62,Emily Ewing,1
4377,Giza,27,Stephanie Rojas,0
4378,Matrouh,21,Jeremy Johnson,1
4379,Cairo,21,Carlos Pierce,1
4380,Cairo,73,Melinda Washington,0
4381,Luxor,73,Jenna Dickerson,0
4382,Giza,75,James Wilkins,1
4383,Ismailia,61,Jimmy Sexton,1
4384,Damietta,27,Samuel Ryan,1
4385,Luxor,80,Makayla Lewis,1
4386,Beni Suef,25,Jessica Copeland,1
4387,New Valley,68,Anthony James,0
4388,Matrouh,57,Amber Rosario,0
4389,Damietta,21,Sara Williams,1
4390,Giza,20,Briana Mitchell,1
4391,Luxor,28,Nicole Watson,1
4392,Sohag,47,Laura Payne,0
4393,New Valley,35,Jordan Wilson,0
4394,Menofia,19,Timothy Ramirez,1
4395,Sohag,72,Dennis Bennett,0
4396,Qena,25,Ian Barrett,0
4397,Luxor,54,Chelsea Collins,1
4398,Gharbiya,22,Shannon Banks,1
4399,Matrouh,72,Adrienne Carter,0
4400,Ismailia,22,Tara Adams,0
4401,Dakahlia,77,Bernard Pennington,1
4402,Beni Suef,28,Teresa Ball,1
4403,Fayoum,53,Brian Hill,0
4404,Assiut,73,Micheal Higgins,0
4405,Luxor,35,Anthony Chavez,1
4406,Port Said,39,Diane Boyd,0
4407,Damietta,24,William Garza,0
4408,Luxor,45,Justin Reyes,0
4409,Aswan,75,Diamond Jenkins,0
4410,Ismailia,23,Douglas Swanson,1
4411,Beheira,76,Vincent Adams,0
4412,Damietta,57,Jason Middleton,0
4413,Sohag,38,Randy Hensley,0
4414,Giza,59,Thomas Smith MD,1
4415,Gharbiya,36,Emily Allen,0
4416,Fayoum,55,Michael Taylor,0
4417,Sharkia,68,Jasmin Hill,0
4418,Giza,46,Meagan Kennedy,1
4419,Sohag,75,Steven Howard,1
4420,Beni Suef,29,Mary Galloway,1
4421,Qaliubiya,72,Lisa Knox,1
4422,Ismailia,62,Ronald Oneal,1
4423,Aswan,41,Amanda Harrison,1
4424,Suez,42,Crystal Bryant,1
4425,Menofia,27,Tonya Hunt,0
4426,Kafr Al sheikh,32,Kenneth Quinn,1
4427,Qena,58,Donald Hernandez,0
4428,Beni Suef,19,April Hurley,1
4429,New Valley,70,Kathryn Jackson,1
4430,Qaliubiya,74,Ann Sexton,0
4431,South Sinai,23,Laura Howell,1
4432,Gharbiya,36,Cameron Romero,0
4433,Luxor,37,Scott Pena,1
4434,Alexandria,32,Laura Reeves,0
4435,Menofia,25,Daniel Fernandez,1
4436,Damietta,77,Gina Sloan,0
4437,Kafr Al sheikh,78,Joshua Adams,0
4438,Luxor,68,Robert Edwards,0
4439,Aswan,24,Terri Hughes,0
4440,Luxor,33,Kyle Baker,1
4441,New Valley,28,Dr. Alyssa Lucas,1
4442,Dakahlia,60,Brian Ramirez,0
4443,Red Sea,78,Kathy Martinez,1
4444,Port Said,57,Alyssa Roberts,1
4445,Gharbiya,27,Daniel James,1
4446,Qena,72,Derek Flores,0
4447,Menofia,71,Erin Anderson,1
4448,Kafr Al sheikh,74,John Brown,1
4449,Sohag,28,Tim Shepard,1
4450,Kafr Al sheikh,30,Joanna Hicks,0
4451,Sharkia,77,Vanessa Jenkins,0
4452,Qena,57,Christopher James,0
4453,Beheira,67,Veronica Garrett MD,0
4454,Giza,18,Sandra Copeland,0
4455,Cairo,53,Olivia Lee,1
4456,Sharkia,39,Amanda Thomas,0
4457,Kafr Al sheikh,60,Dr. Tammy Jones,1
4458,Luxor,58,Cameron Li,1
4459,Giza,41,Lisa Curtis,1
4460,Port Said,18,Olivia Nelson,0
4461,Cairo,70,Christopher Vaughn,0
4462,North Sinai,60,Bobby Powers,0
4463,Sharkia,37,Jesse Nichols,0
4464,Port Said,59,Emily Martinez,1
4465,North Sinai,39,Jeffrey Thompson,1
4466,Cairo,75,Michael Butler,0
4467,Minya,53,Richard Lindsey,1
4468,Damietta,38,Destiny Mullen,1
4469,Giza,39,Teresa Williams,0
4470,Luxor,18,Mary Kerr,0
4471,Ismailia,48,Jade Adkins,1
4472,Beheira,60,Mr. Daniel Calderon,1
4473,Sharkia,38,Ross Jones,0
4474,Dakahlia,68,Jonathon Wilson,1
4475,Giza,32,Holly Howard,1
4476,Cairo,19,Linda Armstrong,0
4477,Giza,51,Monica Palmer,0
4478,Alexandria,25,Brian Holt,0
4479,Luxor,40,Veronica Roberts,0
4480,North Sinai,61,Lisa Martinez,0
4481,Qena,34,Dr. Douglas Fox,1
4482,Fayoum,65,Brandi Vincent,0
4483,Sohag,18,Wendy Roberts,1
4484,Giza,20,Joseph Coleman,1
4485,Beheira,44,Jennifer Christensen,1
4486,New Valley,61,Kristy Evans,1
4487,Minya,33,Krystal Stanley,0
4488,Port Said,27,Brittney Howard,1
4489,Alexandria,73,Haley Horton,0
4490,Fayoum,38,Juan Simmons,1
4491,Port Said,26,Christopher Gonzalez,1
4492,South Sinai,68,Jennifer Acosta,1
4493,Minya,76,Alex King,0
4494,New Valley,69,Samantha Harrington,1
4495,Damietta,66,Lisa Cantu,0
4496,Gharbiya,22,Paul Vasquez,0
4497,Beheira,64,Roy Wilkins,0
4498,Fayoum,48,Danielle Dorsey,0
4499,Matrouh,36,Leah Long,0
4500,Assiut,35,Cathy Jones,1
4501,Suez,37,Robert Cabrera,0
4502,Sharkia,74,Charlotte Cooper,1
4503,Red Sea,70,Paula Murphy,1
4504,Menofia,18,Michael Williams,1
4505,Aswan,53,Susan French,0
4506,Luxor,53,Terry King,1
4507,New Valley,35,Natasha Berry,0
4508,Fayoum,80,Michael Weaver,1
4509,Red Sea,79,Thomas Gregory,0
4510,Suez,54,Emily Martinez,1
4511,Red Sea,31,Troy Barrera,0
4512,Giza,50,David Thomas,0
4513,Sohag,61,Bryan Dean,1
4514,Ismailia,37,James Reid,0
4515,Gharbiya,41,Joe Freeman,0
4516,Beheira,52,Tina Watkins,1
4517,Menofia,76,Seth Rich,1
4518,Fayoum,63,Jeremy Goodwin,1
4519,Ismailia,78,Faith Moore,1
4520,Qena,31,Caroline Jenkins,0
4521,Red Sea,71,Darren Williams III,0
4522,Ismailia,42,John Richardson MD,0
4523,Matrouh,24,Steven Bates,1
4524,Port Said,61,Melvin Fuller,1
4525,Giza,45,Matthew Frye,1
4526,Gharbiya,70,Christian Blake,0
4527,Beheira,28,Ralph Huffman,1
4528,Assiut,54,Sean Roberts,0
4529,South Sinai,18,Kathleen Nunez,1
4530,Minya,26,Phillip Schmitt,0
4531,Damietta,23,Travis Wilson,1
4532,Qena,69,Stephanie Smith DVM,1
4533,Qena,47,Karina Arellano,1
4534,Assiut,54,Anthony Novak,0
4535,South Sinai,30,Donald Bradley MD,1
4536,South Sinai,64,Mr. Justin Morgan MD,0
4537,Qena,52,Isabella Wolfe,0
4538,Menofia,25,Phyllis Montgomery,0
4539,Beni Suef,41,Alan Li,0
4540,Assiut,24,Amanda Spears,1
4541,Sohag,54,Sheila Guzman,0
4542,South Sinai,57,Rachel Ortiz,0
4543,Aswan,76,Michael Lopez,1
4544,Beni Suef,49,Samantha Newman,1
4545,Matrouh,55,Keith Garza,1
4546,New Valley,25,Krystal Stanley,0
4547,Suez,46,Roger Sanders,1
4548,New Valley,21,Mariah Roberts,0
4549,Fayoum,34,Sean Pearson,1
4550,Matrouh,53,Derek Thomas,1
4551,Assiut,26,Adam Holt,1
4552,Beheira,30,Janet Mclaughlin,0
4553,Aswan,54,Lori Taylor,1
4554,Aswan,79,Jose Jefferson MD,0
4555,Port Said,19,Susan Guerrero DDS,0
4556,South Sinai,29,Joseph Phelps,1
4557,Kafr Al sheikh,50,Kimberly Morris,0
4558,Menofia,71,Mr. Miguel Fry,1
4559,Minya,33,Ms. Brittany Rhodes DDS,0
4560,North Sinai,56,Matthew Wells,0
4561,New Valley,65,Kevin Green,1
4562,Menofia,49,Tony Martin,1
4563,North Sinai,22,Julia Neal,1
4564,Qena,19,Ronald Rice,1
4565,Menofia,52,Carmen Hill,1
4566,Cairo,38,Samantha Pierce,1
4567,South Sinai,71,Paul Rhodes,0
4568,Luxor,45,Pamela Martin,0
4569,Aswan,52,Dana Harvey,1
4570,Ismailia,38,Sarah Boyle,0
4571,Port Said,58,Briana George,1
4572,Assiut,66,Kenneth Morgan,0
4573,Cairo,80,Alexandria Joseph,1
4574,Kafr Al sheikh,42,Michael Houston,0
4575,Beni Suef,49,Carolyn Suarez,0
4576,Gharbiya,35,Michael Barnes Jr.,0
4577,Sharkia,57,Cheryl Hood,0
4578,New Valley,31,Kimberly Goodman,0
4579,Sharkia,80,Shari Ferguson,1
4580,Aswan,63,David Davis,1
4581,Aswan,63,Cheryl Bradshaw,1
4582,Damietta,66,Mark Cruz,1
4583,Giza,40,Cody Trujillo,1
4584,Giza,22,Christine Lewis,1
4585,Alexandria,48,Kendra Martinez,1
4586,Ismailia,36,Steven Love,1
4587,Menofia,29,Colleen White,1
4588,Sharkia,27,Barbara Chaney,0
4589,South Sinai,40,Justin Davis,0
4590,Cairo,45,Daniel Winters,1
4591,Minya,24,Anna Reilly,0
4592,Giza,46,Nathan Rivers,1
4593,Sharkia,69,Michelle Hill,1
4594,Kafr Al sheikh,34,Sharon Black,0
4595,Alexandria,63,Beth Johnston,1
4596,Qaliubiya,50,Kimberly Martin,1
4597,Red Sea,44,James Russo,1
4598,Alexandria,33,Adam Gilbert,1
4599,Cairo,53,Erica Hart,1
4600,Port Said,18,David Wallace,0
4601,Gharbiya,49,Peter Owens,1
4602,Suez,61,Mary Sanchez,1
4603,South Sinai,38,Alexis Ellis,1
4604,Giza,43,Jessica Forbes,0
4605,Fayoum,80,Sarah Wilson,1
